#name	ftp_path	biosample	species	assembly_level
Ignis_sp_GCA_038896175_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/896/175/GCA_038896175.1_ASM3889617v1/	SAMN36038175	Ignisphaera sp.	Scaffold
Ignis_sp_GCA_038897375_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/897/375/GCA_038897375.1_ASM3889737v1/	SAMN36038451	Ignisphaera sp.	Scaffold
Ignis_sp_GCA_038897655_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/897/655/GCA_038897655.1_ASM3889765v1/	SAMN36038439	Ignisphaera sp.	Scaffold
Ignis_sp_GCA_038898045_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/898/045/GCA_038898045.1_ASM3889804v1/	SAMN36038415	Ignisphaera sp.	Scaffold
Ignis_sp_GCA_038898075_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/898/075/GCA_038898075.1_ASM3889807v1/	SAMN36038413	Ignisphaera sp.	Scaffold
Ignis_sp_GCA_038898175_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/898/175/GCA_038898175.1_ASM3889817v1/	SAMN36038409	Ignisphaera sp.	Scaffold
Ignis_sp_GCA_038898195_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/898/195/GCA_038898195.1_ASM3889819v1/	SAMN36038408	Ignisphaera sp.	Scaffold
Ignis_sp_GCA_038997805_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/997/805/GCA_038997805.1_ASM3899780v1/	SAMN36038248	Ignisphaera sp.	Scaffold
Ignis_sp_GCA_039001205_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/001/205/GCA_039001205.1_ASM3900120v1/	SAMN36038820	Ignisphaera sp.	Scaffold
In_luc_3507LT_GCF_014876775_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/876/775/GCF_014876775.1_ASM1487677v1/	SAMN16282219	Infirmifilum lucidum	Complete Genome
In_sp_GCA_041287245_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/287/245/GCA_041287245.1_ASM4128724v1/	SAMN41900982	Infirmifilum sp.	Contig
In_sp_GCA_049969315_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/969/315/GCA_049969315.1_ASM4996931v1/	SAMN47003240	Infirmifilum sp.	Scaffold
In_sp_GCA_049970975_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/970/975/GCA_049970975.1_ASM4997097v1/	SAMN47003156	Infirmifilum sp.	Scaffold
In_sp_GCA_049972805_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/972/805/GCA_049972805.1_ASM4997280v1/	SAMN47003109	Infirmifilum sp.	Scaffold
In_sp_GCA_049973535_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/973/535/GCA_049973535.1_ASM4997353v1/	SAMN47003094	Infirmifilum sp.	Scaffold
In_sp_GCA_049976565_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/976/565/GCA_049976565.1_ASM4997656v1/	SAMN47003051	Infirmifilum sp.	Scaffold
In_sp_NZ_GCA_022693705_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/693/705/GCA_022693705.1_ASM2269370v1/	SAMN26677287	Infirmifilum sp.	Chromosome
In_sp_SLHALR2_GCA_054696565_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/696/565/GCA_054696565.1_ASM5469656v1/	SAMN46073276	Infirmifilum sp.	Complete Genome
In_uzonense_1807_2_GCF_000993805_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/993/805/GCF_000993805.1_ASM99380v1/	SAMN03083278	Infirmifilum uzonense	Complete Genome
In_uzonense_GCA_023255915_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/255/915/GCA_023255915.1_ASM2325591v1/	SAMN17914477	Infirmifilum uzonense	Scaffold
In_uzonense_GCA_056329265_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/056/329/265/GCA_056329265.1_ASM5632926v1/	SAMN56349952	Infirmifilum uzonense	Contig
In_uzonense_GCF_049700395_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/049/700/395/GCF_049700395.1_ASM4970039v1/	SAMN47539365	Infirmifilum uzonense	Scaffold
In_uzonense_GCF_049702605_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/049/702/605/GCF_049702605.1_ASM4970260v1/	SAMN47539313	Infirmifilum uzonense	Scaffold
Meta_cuprina_Ar_4_GCF_000204925_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/204/925/GCF_000204925.1_ASM20492v1/	SAMN02603221	Metallosphaera cuprina	Complete Genome
Meta_hak_HO1_1_GCF_003201675_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/201/675/GCF_003201675.2_ASM320167v2/	SAMN09071531	Metallosphaera hakonensis	Complete Genome
Meta_hak_JCM_8857_GCF_001315825_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/315/825/GCF_001315825.1_ASM131582v1/	SAMD00000474	Metallosphaera hakonensis	Contig
Meta_javensis_ex_Hofmann_et_al_2022_J1_GCF_022064045_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/064/045/GCF_022064045.1_ASM2206404v1/	SAMN25174631	Metallosphaera javensis (ex Hofmann et al. 2022)	Contig
Meta_javensis_ex_S_GCF_021654415_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/654/415/GCF_021654415.1_MjAS7_1.0/	SAMD00250049	Metallosphaera javensis (ex Sakai et al. 2022)	Complete Genome
Meta_sedu_ARS120_1_GCF_001266695_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/266/695/GCF_001266695.1_ASM126669v1/	SAMN03857129	Metallosphaera sedula	Complete Genome
Meta_sedu_ARS120_2_GCF_001266715_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/266/715/GCF_001266715.1_ASM126671v1/	SAMN03857133	Metallosphaera sedula	Complete Genome
Meta_sedu_ARS50_1_GCF_001266655_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/266/655/GCF_001266655.1_ASM126665v1/	SAMN03857118	Metallosphaera sedula	Complete Genome
Meta_sedu_ARS50_2_GCF_001266675_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/266/675/GCF_001266675.1_ASM126667v1/	SAMN03857124	Metallosphaera sedula	Complete Genome
Meta_sedu_CuR1_GCF_000747605_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/747/605/GCF_000747605.1_ASM74760v1/	SAMN02866348	Metallosphaera sedula	Chromosome
Meta_sedu_DSM_5348_GCF_000016605_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/016/605/GCF_000016605.1_ASM1660v1/	SAMN02598389	Metallosphaera sedula	Complete Genome
Meta_sedu_DSM_5348_GCF_035610555_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/035/610/555/GCF_035610555.1_ASM3561055v1/	SAMN38472205	Metallosphaera sedula	Complete Genome
Meta_sedu_Drty10_2_GCF_024239095_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/239/095/GCF_024239095.1_ASM2423909v1/	SAMN29490029	Metallosphaera sedula	Scaffold
Meta_sedu_Drty7_1_GCF_022427045_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/427/045/GCF_022427045.1_ASM2242704v1/	SAMN26144440	Metallosphaera sedula	Contig
Meta_sedu_GCA_946481995_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/946/481/995/GCA_946481995.1_SRR12180960_bin.10_metawrap_v1.3.0_MAG/	SAMEA110701582	Metallosphaera sedula	Contig
Meta_sedu_GCF_026627265_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/026/627/265/GCF_026627265.1_ASM2662726v1/	SAMN31719906	Metallosphaera sedula	Contig
Meta_sedu_MJ1HA_GCF_023169565_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/169/565/GCF_023169565.1_ASM2316956v1/	SAMD00173596	Metallosphaera sedula	Complete Genome
Meta_sedu_Ron_12_II_GCF_005222525_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/222/525/GCF_005222525.1_ASM522252v1/	SAMN09071532	Metallosphaera sedula	Complete Genome
Meta_sedu_SARC_M1_GCF_001266735_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/266/735/GCF_001266735.1_ASM126673v1/	SAMN03890864	Metallosphaera sedula	Complete Genome
Meta_sp_GCA_002509145_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/509/145/GCA_002509145.1_ASM250914v1/	SAMN06027400	Metallosphaera sp.	Scaffold
Meta_sp_GCA_017857615_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/857/615/GCA_017857615.1_ASM1785761v1/	SAMN17496013	Metallosphaera sp.	Contig
Meta_sp_GCA_028276965_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/276/965/GCA_028276965.1_ASM2827696v1/	SAMN32179629	Metallosphaera sp.	Contig
Meta_sp_GCA_038727155_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/727/155/GCA_038727155.1_ASM3872715v1/	SAMN36036928	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038727195_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/727/195/GCA_038727195.1_ASM3872719v1/	SAMN36036923	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038727665_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/727/665/GCA_038727665.1_ASM3872766v1/	SAMN36036900	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038727765_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/727/765/GCA_038727765.1_ASM3872776v1/	SAMN36036895	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038728005_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/728/005/GCA_038728005.1_ASM3872800v1/	SAMN36036882	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038728425_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/728/425/GCA_038728425.1_ASM3872842v1/	SAMN36036862	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038728835_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/728/835/GCA_038728835.1_ASM3872883v1/	SAMN36036841	Metallosphaera sp.	Contig
Meta_sp_GCA_038728865_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/728/865/GCA_038728865.1_ASM3872886v1/	SAMN36036840	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038730345_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/730/345/GCA_038730345.1_ASM3873034v1/	SAMN36036803	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038730385_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/730/385/GCA_038730385.1_ASM3873038v1/	SAMN36036801	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038730595_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/730/595/GCA_038730595.1_ASM3873059v1/	SAMN36036798	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038730625_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/730/625/GCA_038730625.1_ASM3873062v1/	SAMN36036795	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038731125_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/731/125/GCA_038731125.1_ASM3873112v1/	SAMN36036784	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038731385_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/731/385/GCA_038731385.1_ASM3873138v1/	SAMN36036780	Metallosphaera sp.	Contig
Meta_sp_GCA_038732095_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/732/095/GCA_038732095.1_ASM3873209v1/	SAMN36036765	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038733405_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/733/405/GCA_038733405.1_ASM3873340v1/	SAMN36036740	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038733895_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/733/895/GCA_038733895.1_ASM3873389v1/	SAMN36036731	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038734555_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/734/555/GCA_038734555.1_ASM3873455v1/	SAMN36036716	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038815515_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/815/515/GCA_038815515.1_ASM3881551v1/	SAMN36038566	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038829875_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/829/875/GCA_038829875.1_ASM3882987v1/	SAMN36038995	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038835535_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/835/535/GCA_038835535.1_ASM3883553v1/	SAMN36038876	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038860125_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/860/125/GCA_038860125.1_ASM3886012v1/	SAMN36039468	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038871475_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/871/475/GCA_038871475.1_ASM3887147v1/	SAMN36037226	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038872895_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/872/895/GCA_038872895.1_ASM3887289v1/	SAMN36037158	Metallosphaera sp.	Contig
Meta_sp_GCA_038873635_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/873/635/GCA_038873635.1_ASM3887363v1/	SAMN36037120	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038874835_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/874/835/GCA_038874835.1_ASM3887483v1/	SAMN36037058	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038874915_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/874/915/GCA_038874915.1_ASM3887491v1/	SAMN36037054	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038874975_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/874/975/GCA_038874975.1_ASM3887497v1/	SAMN36037050	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038875035_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/875/035/GCA_038875035.1_ASM3887503v1/	SAMN36037047	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038875135_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/875/135/GCA_038875135.1_ASM3887513v1/	SAMN36037041	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038875155_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/875/155/GCA_038875155.1_ASM3887515v1/	SAMN36037043	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038875255_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/875/255/GCA_038875255.1_ASM3887525v1/	SAMN36037037	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038875335_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/875/335/GCA_038875335.1_ASM3887533v1/	SAMN36037033	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038875435_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/875/435/GCA_038875435.1_ASM3887543v1/	SAMN36037028	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038875555_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/875/555/GCA_038875555.1_ASM3887555v1/	SAMN36037025	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038875575_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/875/575/GCA_038875575.1_ASM3887557v1/	SAMN36037023	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038875635_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/875/635/GCA_038875635.1_ASM3887563v1/	SAMN36037019	Metallosphaera sp.	Contig
Meta_sp_GCA_038875855_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/875/855/GCA_038875855.1_ASM3887585v1/	SAMN36037009	Metallosphaera sp.	Contig
Meta_sp_GCA_038875915_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/875/915/GCA_038875915.1_ASM3887591v1/	SAMN36037004	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038876035_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/876/035/GCA_038876035.1_ASM3887603v1/	SAMN36037000	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038876215_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/876/215/GCA_038876215.1_ASM3887621v1/	SAMN36036991	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038876375_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/876/375/GCA_038876375.1_ASM3887637v1/	SAMN36036982	Metallosphaera sp.	Contig
Meta_sp_GCA_038876395_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/876/395/GCA_038876395.1_ASM3887639v1/	SAMN36036981	Metallosphaera sp.	Contig
Meta_sp_GCA_038876495_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/876/495/GCA_038876495.1_ASM3887649v1/	SAMN36036977	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038876555_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/876/555/GCA_038876555.1_ASM3887655v1/	SAMN36036974	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038876855_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/876/855/GCA_038876855.1_ASM3887685v1/	SAMN36036960	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038877015_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/877/015/GCA_038877015.1_ASM3887701v1/	SAMN36036952	Metallosphaera sp.	Contig
Meta_sp_GCA_038877095_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/877/095/GCA_038877095.1_ASM3887709v1/	SAMN36036947	Metallosphaera sp.	Contig
Meta_sp_GCA_038877315_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/877/315/GCA_038877315.1_ASM3887731v1/	SAMN36036937	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038877475_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/877/475/GCA_038877475.1_ASM3887747v1/	SAMN36038716	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038877515_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/877/515/GCA_038877515.1_ASM3887751v1/	SAMN36038714	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038877595_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/877/595/GCA_038877595.1_ASM3887759v1/	SAMN36038710	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038877675_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/877/675/GCA_038877675.1_ASM3887767v1/	SAMN36038706	Metallosphaera sp.	Contig
Meta_sp_GCA_038877735_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/877/735/GCA_038877735.1_ASM3887773v1/	SAMN36038702	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038877795_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/877/795/GCA_038877795.1_ASM3887779v1/	SAMN36038699	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038877915_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/877/915/GCA_038877915.1_ASM3887791v1/	SAMN36038694	Metallosphaera sp.	Contig
Meta_sp_GCA_038877935_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/877/935/GCA_038877935.1_ASM3887793v1/	SAMN36038692	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038877995_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/877/995/GCA_038877995.1_ASM3887799v1/	SAMN36038689	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038878135_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/878/135/GCA_038878135.1_ASM3887813v1/	SAMN36038682	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038878235_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/878/235/GCA_038878235.1_ASM3887823v1/	SAMN36038678	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038878315_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/878/315/GCA_038878315.1_ASM3887831v1/	SAMN36037587	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038878575_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/878/575/GCA_038878575.1_ASM3887857v1/	SAMN36037573	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038879175_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/879/175/GCA_038879175.1_ASM3887917v1/	SAMN36037546	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038879215_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/879/215/GCA_038879215.1_ASM3887921v1/	SAMN36037540	Metallosphaera sp.	Contig
Meta_sp_GCA_038879555_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/879/555/GCA_038879555.1_ASM3887955v1/	SAMN36037523	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038880095_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/880/095/GCA_038880095.1_ASM3888009v1/	SAMN36037494	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038880295_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/880/295/GCA_038880295.1_ASM3888029v1/	SAMN36037485	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038880315_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/880/315/GCA_038880315.1_ASM3888031v1/	SAMN36037482	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038880335_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/880/335/GCA_038880335.1_ASM3888033v1/	SAMN36037484	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038880415_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/880/415/GCA_038880415.1_ASM3888041v1/	SAMN36037479	Metallosphaera sp.	Contig
Meta_sp_GCA_038880895_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/880/895/GCA_038880895.1_ASM3888089v1/	SAMN36037457	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038880955_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/880/955/GCA_038880955.1_ASM3888095v1/	SAMN36037453	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038881195_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/881/195/GCA_038881195.1_ASM3888119v1/	SAMN36037440	Metallosphaera sp.	Contig
Meta_sp_GCA_038881235_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/881/235/GCA_038881235.1_ASM3888123v1/	SAMN36037438	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038881735_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/881/735/GCA_038881735.1_ASM3888173v1/	SAMN36037413	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038882435_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/882/435/GCA_038882435.1_ASM3888243v1/	SAMN36037391	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038882835_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/882/835/GCA_038882835.1_ASM3888283v1/	SAMN36037369	Metallosphaera sp.	Contig
Meta_sp_GCA_038883195_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/883/195/GCA_038883195.1_ASM3888319v1/	SAMN36037349	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038884035_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/884/035/GCA_038884035.1_ASM3888403v1/	SAMN36037302	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038884055_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/884/055/GCA_038884055.1_ASM3888405v1/	SAMN36037303	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038885375_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/885/375/GCA_038885375.1_ASM3888537v1/	SAMN36037866	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038890295_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/890/295/GCA_038890295.1_ASM3889029v1/	SAMN36038012	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038893275_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/893/275/GCA_038893275.1_ASM3889327v1/	SAMN36038324	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038893335_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/893/335/GCA_038893335.1_ASM3889333v1/	SAMN36038320	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038897575_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/897/575/GCA_038897575.1_ASM3889757v1/	SAMN36038440	Metallosphaera sp.	Scaffold
Meta_sp_GCA_038897735_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/897/735/GCA_038897735.1_ASM3889773v1/	SAMN36038432	Metallosphaera sp.	Scaffold
Meta_sp_GCA_046245145_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/245/145/GCA_046245145.1_ASM4624514v1/	SAMN44702283	Metallosphaera sp.	Complete Genome
Meta_tengchongensis_Ric_A_GCF_013343295_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/343/295/GCF_013343295.1_ASM1334329v1/	SAMN13893344	Metallosphaera tengchongensis	Complete Genome
Meta_yellowstonensis_GCA_046534035_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/534/035/GCA_046534035.1_ASM4653403v1/	SAMN37494476	Metallosphaera yellowstonensis	Contig
Meta_yellowstonensis_GCA_053498115_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/053/498/115/GCA_053498115.1_ASM5349811v1/	SAMN51250946	Metallosphaera yellowstonensis	Contig
Meta_yellowstonensis_GCA_977725235_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/977/725/235/GCA_977725235.1_MarMAG_115003/	SAMEA120737871	Metallosphaera yellowstonensis	Scaffold
Meta_yellowstonensis_MK1_GCF_000243315_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/243/315/GCF_000243315.1_ASM24331v1/	SAMN02261413	Metallosphaera yellowstonensis	Scaffold
Methani_bla_DSM_13328_GCF_004363215_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/363/215/GCF_004363215.1_ASM436321v1/	SAMN08769569	Methanimicrococcus blatticola	Scaffold
